Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Cambodia,KHM,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-334.2490765,-333.3255573,-372.0824243,-373.391287,-398.6131931,-473.2177007,-455.2722686,-583.0305702,-525.3966097,-555.0889191,-572.2719251,-557.2485112,-597.9459246,-218.5404518,-253.90529,-200.9818267,-401.009405,-521.7069217,-308.7167332,-326.5288679,-410.5488396,-338.357258,-267.2036188,-294.0188853,-345.6774611,-940.8677042,-970.3166574,-1011.387644,94121.40882,33165.50919,21856.83287,41764.73404,83188.85659,79942.12165,149842.4972,72053.00677,66080.4359,129623.3422,68672.00055,42904.28341,70556.47172,70285.79386,70138.52167,,,,,,,
Kiribati,KIR,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,,,,,,,,,,,6.566009122,-1.934796522,5.636730283,2.22559403,-2.159163685,0.596213846,4.186197278,1.318567566,4.617216656,6.141248245,7.060489617,7.42428239,6.338551691,6.308757611,4.946804373,3.772298194,2.466695242,6.920006791,0.627132309,2.403680816,-2.111914497,-1.952043218,1.229752837,-0.433817724,0.075602545,,,8.602969809,,2.015450469,,,,,,,,,,
St. Kitts and Nevis,KNA,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-27.35123293,-22.89646486,-21.66576922,-19.47027845,-19.75214202,-21.24771862,-29.5486948,-32.37569847,-32.50786292,-34.82729455,-40.71456537,10.59085996,20.8837122,32.96242216,24.3171385,0.288182531,-17.2746902,-29.10788152,-27.73718695,-30.61539589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-3446.751855,-3389.394336,-3430.732324,-4134.900293,-4225.749512,-4004.092285,-4157.930469,-4474.388867,-1095.208789,-1106.091211,-634.6982422,-999.6998047,-923.0890625,-4158.760547,-11250.43984,-14419.96875,-13759.84922,-17491.44063,-11095.71953,-10006.88516,-9391.632813,-6489.726562,-528.9726562,-722.6914062,4704.472656,6771.867188,12905.80078,14452.85938,16439.5365,20646.26218,-15104.26106,-19236.32853,2301.968906,9601.341176,4747.430975,3136.428456,-3134.634871,-108.3163875,10393.78255,-526.1771331,-11337.33471,-7926.59048,15095.61275,,,,,,,
Kuwait,KWT,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,10240.23015,10146.2196,11156.50996,11271.29043,10070.41968,8780.705933,7095.139648,6255.658789,5424.337256,7923.051074,5345.262598,5343.411768,4282.041602,6994.930713,4091.582861,1927.684326,108.4162109,-2991.31709,-5966.412012,-12866.82695,,-5826.427148,4433.968588,3073.898248,3431.641962,6307.863538,6543.731293,6981.470453,6737.151019,4946.140381,-248.48573,-4266.396149,-7380.850708,-146.0028076,3921.39754,3449.471674,-3717.465179,-3942.171381,-5017.02915,-11237.03332,-6141.482082,-6822.241943,,,,,,,,
Latin America & Caribbean (excluding high income),LAC,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,1157691.813,821454.8248,996428.9716,839202.1904,900082.9452,1022567.45,1175551.912,919574.8559,1102566.11,1181044.063,1249169.949,1135929.597,1218401.053,1223473.105,990151.449,1041239.062,1106975.09,1317759.181,1141650.49,1145088.856,1323660.607,1257657.6,1315733.739,1449965.828,1046907.886,1149274.929,1184638.709,1189630.005,1859172.207,1164723.844,664233.5912,612234.3574,934035.4288,1074440.785,1325312.03,1819264.724,993793.853,2247028.55,803770.5241,441719.7412,2010315.215,2556663.897,2553585.345,,,,,,,
Lao PDR,LAO,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,11186.54215,6620.004868,9106.312531,13556.48086,6732.974392,6545.338735,6437.900121,11371.58379,13385.40685,11721.01305,14212.23248,12101.16541,11956.13245,23895.84218,13103.07981,10848.6604,13210.17331,18316.91491,14102.13891,9113.779489,16168.30472,14297.81864,21867.37465,17722.97255,14979.42773,17560.17995,12863.5132,12627.19041,103403.3226,108237.8212,12864.71884,3569.665314,20820.78911,7339.874496,53749.96907,34800.86524,10617.68611,57698.49789,7689.146188,10462.15974,11675.03704,134625.6605,134457.8493,,,,,,,
Lebanon,LBN,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,109.3377124,109.6261987,8.730097656,89.72105225,7.063110352,8.955129395,47.23791992,223.2814526,9.643242187,70.58690918,6.918636475,70.30103638,805.2069312,1478.445179,1152.709283,1126.210338,797.409231,625.2350159,,,,1170.957045,,10.31804199,-152.8708448,-284.2354784,197.7031494,272.3393847,517.8264248,-143.5602783,101.3958008,175.1960449,71.46442398,2303.915466,529.011811,1264.020752,-281.8209595,-702.0842405,-1192.433474,,,,,,,,,,,
Liberia,LBR,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,752.8696248,757.1734014,748.6912927,824.3657234,890.7151175,885.1185413,707.6229669,747.4478676,756.5070947,888.5118019,1029.076668,725.3767461,681.1246534,704.3518509,646.5371316,638.7602907,472.5372349,241.3911523,500.6755,366.0853769,265.6222976,127.1298106,132.6879059,156.801925,170.7211351,176.2401679,175.3409959,129.2349632,3353.017978,1564.696757,223.1647675,24.05176404,21.87033459,56.96173458,141.0238662,-52.44850967,92.15631812,63.94409766,99.06123062,61.98365333,204.0467883,193.2412421,183.559844,,,,,,,
Libya,LBY,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,6749.250189,6754.256798,6760.877356,6791.506696,6827.481946,6903.455176,6914.440125,6921.64165,6908.363574,6923.732935,6946.694421,6954.658228,6928.770483,6689.164813,6635.860181,7134.912903,7093.263672,6507.370984,7347.655969,7364.971118,7467.468555,7452.152319,2949.449487,1300.230103,495.469458,389.8808838,-817.1993164,495.6305664,1046.799414,334.9298828,682.3694336,797.2352051,248.8507324,-182.661952,-750.4094445,-2272.980811,-1758.510693,280.839209,1599.819336,-5783.246079,-6535.969048,19168.55482,8493.940928,,,,,,,
St. Lucia,LCA,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,17.05351482,17.11206681,17.47668224,16.91221714,15.4214428,12.39886495,10.79643919,12.30845024,9.266222551,10.49773432,-0.315725277,53.58977174,75.52615903,99.48426989,85.61143815,57.95985843,25.05894644,-6.013144467,10.08692705,-1.036681075,-6.682821656,-8.986544794,-8.063761706,-18.37194191,-13.23717037,-8.717131151,-13.23105134,-38.08055412,,,-34.88005439,-48.69988725,-25.21062394,-24.27397138,-15.27771367,-8.099767673,6.248842693,-1.508998718,11.07160645,-1.20753969,4.513615556,-8.856960867,4.278705012,,,,,,,
Latin America & Caribbean,LCN,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,1157712.679,819598.802,994325.2844,836941.7836,898600.7152,1021244.373,1173994.019,918588.5092,1102048.714,1180853.697,1249414.51,1139941.032,1222562.522,1227835.102,993878.0082,1044255.177,1109638.198,1319497.536,1144097.286,1147471.975,1329845.811,1263552.175,1322100.565,1456429.028,1053239.314,1155235.413,1190585.226,1196084.963,1872874.803,1179338.165,672374.5582,622331.9239,949139.5256,1085595.472,1342211.922,1833054.904,1010783.822,2261738.252,818466.9158,460859.2308,2028711.425,2576461.315,2581471.601,,,,,,,
Least developed countries: UN classification,LDC,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,2257897.624,1426076.441,1580145.506,1861608.917,1407677.634,1557426.884,1430004.395,1782332.04,1939968.184,2209590.754,2116484.544,1852861.122,2004358.52,2549190.131,1809074.829,1701294.5,1727403.001,2285838.495,1745042.022,1635487.746,2372710.907,2035982.667,3045123.865,2100280.641,2153422.485,2283762.899,1891432.552,1834780.043,3813577.873,3058858.637,2898357.08,2564071.251,2775762.596,3140000.673,3111977.552,3284896.503,2801276.125,3052156.07,2872213.75,2607887.967,2891302.947,3217273.016,3223393.068,,,,,,,
Low income,LIC,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,1528044.837,963174.3507,1013551.843,1078663.095,941221.5814,1082218.753,978285.611,1120753.341,1162251.375,1487573.655,1304595.617,1144969.072,1291215.119,1291172.753,1061173.932,1059556.549,993781.7891,1297246.965,977478.7603,1076497.288,1464534.471,1237770.254,1853227.129,1171639.403,1311161.154,1335744.646,1171189.277,1125483.995,2584626.96,2003854.293,2093197.695,1876157.258,1867163.607,2273142.7,1951968.511,2285008.954,2038964.375,1922918.291,2005614.513,1775834.502,1990693.409,2014360.966,2027370.901,,,,,,,
Liechtenstein,LIE,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,792.1672661,800.4175529,807.8329231,816.4046572,825.2893719,821.9557574,824.4889428,863.9535505,878.4658948,880.7903994,906.4625247,894.3223159,833.5992837,834.552322,1030.321348,937.0869059,946.5733951,420.4905281,963.4730671,967.6467561,965.9190811,956.4073378,955.7348958,966.0895217,962.9516695,943.9215564,945.1520276,943.4982258,485.1223105,1034.42197,368.0685054,-38.47494629,156.6707778,-186.106688,1080.45748,471.6017896,711.8801953,534.3886885,1088.378485,1764.439418,1047.553262,728.395852,988.0486331,,,,,,,
Lower middle income,LMC,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,1229711.354,857045.1434,1306537.306,1238416.785,800769.2357,815174.182,901232.019,1376302.041,1161974.804,1277049.356,1392381.402,1202841.776,2699995.028,2159230.119,1294793.04,1202504.682,1564498.037,2282634.572,1334850.686,1204323.678,2143817.889,2783676.744,3159028.393,2326007.821,2768477.274,2240447.164,2007966.477,4789392.342,2469463.095,1912991.015,1421755.268,1328225.965,2373401.27,1677996.496,2082280.2,2147157.17,2627160.913,1865063.02,1466418.318,1550923.959,1342771.406,2124023.274,2195333.746,,,,,,,
Low & middle income,LMY,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,4369579.818,3101277.284,3825303.369,3677401.662,3105361.732,3378781.87,3534542.83,3960873.501,3908317.223,4412986.257,4413885.735,3929386.076,5649167.121,5172049.41,3808932.067,3724254.194,4108657.74,5171358.404,3933155.924,3895234.978,5663658.083,5897047.507,6949404.011,5531622.979,5719077.322,5336592.083,5171324.475,7698603.636,8609625.603,5639710.796,4815039.951,4242140.29,5935763.623,6135841.659,5434668.805,6205316.105,5956115.127,5929157.469,5293173.385,4446519.52,5822349.168,6716672.868,6934181.166,,,,,,,
Lesotho,LSO,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-26.50922813,-23.88623494,-17.85706585,-15.97733083,-11.60784655,-13.37730478,-13.19821437,-8.590974583,-6.400989048,-11.63099114,1.982739669,-7.325235501,-14.22603002,-8.448213271,-3.336684526,-2.575775129,4.548859054,-35.10086234,-23.65206148,-2.961555975,42.88298772,24.54842434,15.29709023,13.3706974,-3.976751037,-4.730746219,-4.991543509,-29.19467135,2894.182979,1782.124053,1268.237193,1970.564352,783.0172181,2455.089017,564.2910228,1790.916098,297.5137529,2525.598069,606.5818179,793.3207352,1467.27154,1462.660795,1462.212627,,,,,,,
Late-demographic dividend,LTE,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,1502120.558,1188879.239,1410323.386,1286835.445,1289175.905,1411825.036,1568101.332,1406988.63,1517703.246,1549425.092,1610032.004,1533657.121,1568753.11,1658085.036,1393664.863,1388728.025,1482359.067,1503285.072,1528868.11,1524100.045,1883031.887,1696407.576,1794052.962,1910708.35,1566822.217,1665338.449,1872349.394,1685338.687,3150151.236,1366779.449,1008336.012,740994.737,1449637.871,1875857.06,1211944.003,1530154.315,1057380.095,1845083.622,1535861.851,934207.6821,2260669.705,2312655.994,2519313.919,,,,,,,
Lithuania,LTU,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,72181.38118,72176.12219,75719.90012,79507.58137,83146.88684,73036.49204,75838.36414,78502.0907,81361.14038,84234.60291,86897.33393,87576.6402,88575.55196,90400.21861,92375.28052,94312.53581,95693.05126,95561.76594,99688.82412,100589.7609,5866.815821,5874.829086,5872.909922,5961.11312,5901.695337,5844.214043,5841.164038,5959.503115,56.32912914,53.3979291,58.00547949,153.4490094,337.0529551,281.349682,171.5304343,263.6087073,412.3622223,110.7568555,1234.011841,2726.788287,3505.074976,6165.351831,6036.28396,,,,,,,
Luxembourg,LUX,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-23.86970825,-17.99405029,7.442441406,46.67578369,-5.467595215,27.73944092,39.01517822,42.76988281,32.95753418,27.56760986,34.73349062,48.58292412,25.56499922,29.59795322,-7.966272949,-27.04228877,-20.31864316,577.788645,-29.80380811,-30.41247969,65.8083666,76.73202902,124.3899723,104.640592,147.7355036,135.0926521,163.5163863,181.2610146,145.8336578,138.415835,128.2897772,-113.0195203,100.5210352,175.5885107,-137.1817261,-110.9895703,87.0718335,211.1547852,-79.89255127,43.75727421,176.0122405,213.9297662,332.2151404,,,,,,,
Latvia,LVA,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,25984.7677,25976.93192,27030.28196,28258.13281,29720.5319,28033.68177,29470.31289,30551.97937,31916.43507,32980.57473,34474.3697,34852.57406,35301.02663,36463.93615,37899.8601,39518.7641,40329.13696,40179.14072,42262.23618,43182.67589,4799.716078,4812.658309,4820.088698,4761.452859,4805.15016,4775.350198,4689.882684,4682.833229,-53.94599609,-30.85229775,186.3745115,289.0772147,899.866207,620.5086499,774.6087477,933.1480151,1098.214981,1073.937897,1372.079237,1421.548557,1504.816045,1730.929936,1532.005437,,,,,,,
"Macao SAR, China",MAC,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,147.8474523,148.6796284,155.5311173,217.2060007,211.1540326,202.3712131,188.4611553,25.76875734,,,171.6503513,114.313635,138.4209511,188.1229586,,,,,,,,,,,,,,,200.0273364,279.1558343,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-616.7191553,-639.951582,-524.2070752,-293.4849609,-247.7720459,-173.6441162,-220.7020264,-304.4351074,-351.9628174,-480.2509277,-581.2499512,-657.4136719,-770.6141602,-861.207959,-862.2277832,-964.4076172,-1048.066992,-1582.377979,-1381.187549,-1601.813037,-1985.07124,-1592.326855,-1756.897998,-822.0648437,-1421.57334,-1516.996826,-1796.094531,-2246.199023,-1493.210742,-897.1839422,-83.60908203,-436.309018,-1628.164412,-1010.492178,6606.975324,7100.957102,7914.64833,7807.725238,6404.950195,6586.339752,7265.757563,5823.711629,6847.071513,,,,,,,
Monaco,MCO,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,6671.825574,6676.167651,6802.033228,6888.788159,7081.084216,7411.258936,7396.097107,7541.803064,7788.418799,7943.307019,8410.729248,9765.358301,10518.62797,11959.67916,13621.34258,15676.69573,17276.19751,17012.55862,20581.22856,21657.11865,329.8628753,265.3032104,193.5382825,-467.0700937,-550.132747,-762.4562654,1436.996936,1688.866101,1232.130653,401.353334,47.16289429,312.113612,-134.174455,-29.5085768,161.9550161,-13.8054019,-88.75505913,-62.41891685,-803.5013154,-651.6270681,-1016.579063,-1058.30594,-1135.933735,,,,,,,
Madagascar,MDG,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,20837.9606,12352.06348,13282.72382,14273.72781,12716.62059,14937.89135,13394.93951,15438.30707,16374.60653,21359.23947,18357.25527,16292.52601,18325.60226,18732.02695,15355.06398,15665.71989,14523.25502,18944.36408,14640.67006,15890.91651,21296.95957,18187.7607,27230.63042,16972.55961,19100.58011,19238.31413,16799.54221,15954.4241,111114.4617,60093.03001,55386.39642,103323.3832,59631.4713,136098.9405,61985.64933,128840.0884,81148.17572,106611.7866,65408.98072,88394.65846,86908.01527,86864.4692,86855.25218,,,,,,,
Maldives,MDV,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-4.000556833,-3.81983812,-4.012642739,-2.88617488,-2.084159014,-4.040074654,-3.93586285,-7.340990839,-26.35474769,-19.04407542,,,,,-4.289625191,17.38146609,23.81221921,17.84558934,31.64259553,,,,,,109.6447262,141.2741591,132.8492126,152.6041887,142.2491203,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa,MEA,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,36878.37486,36390.89723,38364.30675,38914.06544,42710.61438,45208.72799,43041.03106,45914.19812,43695.39593,52580.32806,52434.38416,52465.50928,62367.15251,62350.09991,60361.28239,51683.86956,45139.48929,18469.17817,38881.21393,30956.95823,47059.31469,37859.37063,30045.81751,17786.72746,8365.50845,11761.5233,9329.817726,-5096.410555,17481.84935,18087.89695,26077.70724,11309.13386,7303.083978,10640.04771,31387.48259,1153.613102,14813.45865,15373.07385,-134.4473147,-48398.61209,-52162.33791,-18892.57717,-49504.35385,,,,,,,
Mexico,MEX,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,8109.193545,11781.61468,12340.72241,13380.11488,16981.05755,17727.1672,15598.62409,19818.43978,20959.39705,32265.45966,27421.19352,22082.95456,38937.79339,27791.13048,38814.50953,33260.85836,37839.3052,33506.83739,43785.68505,38341.26109,61154.61734,56273.21058,46755.37984,58189.91122,52821.45247,56750.07083,54203.26434,47227.17814,152600.9551,47155.26133,51789.73906,21973.28359,32924.37852,55218.78086,20747.18242,70680.38906,62781.33555,50816.76914,50648.21758,58916.04695,36243.41807,36380.54832,24705.09488,,,,,,,
Marshall Islands,MHL,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,2841534.981,2138102.934,2811751.526,2598738.567,2164140.15,2296563.116,2556257.219,2840120.16,2746065.849,2925412.602,3109290.119,2784417.004,4357952.002,3880876.657,2747758.134,2664697.645,3114875.95,3874111.439,2955677.164,2818737.69,4199123.611,4659277.252,5096176.882,4359983.576,4407916.167,4000847.437,4000135.198,6573119.641,6024998.643,3635856.503,2721842.256,2365983.032,4068600.016,3862698.959,3482700.294,3920307.151,3917150.752,4006239.178,3287558.871,2670685.018,3831655.759,4702311.902,4906810.266,,,,,,,
North Macedonia,MKD,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,181.0420776,184.2409448,256.0348438,216.7878784,118.1227905,426.6179883,155.3801611,-11.83788696,-1188.862993,-1221.840281,-1021.016932,1500.010843,1180.041882,845.3908459,1025.363879,1119.078961,1165.330945,1433.102197,-967.4360645,589.2037354,676.6472923,675.4647842,668.8904634,635.2581423,657.0512978,717.1735875,346.2872551,349.3229551,,,,,,,30.45527416,-15.51614812,-39.87209193,208.0409304,-279.3760631,674.2432346,1242.469953,608.5877237,1250.781193,,,,,,,
Mali,MLI,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,11699.90093,11435.57135,11318.41045,12172.81773,9769.849439,10351.7456,10531.00196,12210.06755,10493.26842,11356.56514,13918.66267,11776.28585,13447.2861,12577.53026,12511.8744,11444.76355,11500.6414,11881.12413,11025.94959,12060.66054,15058.77225,12120.50108,13949.97171,13002.15391,12758.26348,14098.50772,13732.44456,13879.65891,66991.563,58936.61528,50853.97805,63635.55282,60153.08931,46627.01457,66071.03902,64541.14868,60034.61911,46257.63452,56691.47154,44935.32522,47072.06656,47040.16158,47011.15807,,,,,,,
Malta,MLT,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,8.703831604,8.656871826,10.72350475,9.989785721,10.05418427,9.752434448,7.929698517,12.00382616,11.58266318,10.03786809,16.58374771,16.04630745,13.46294937,11.51060226,15.38853683,6.090778732,19.85914474,-69.37157516,22.23901318,19.8994796,26.37636955,19.1651591,18.82655158,27.89367002,26.99018316,37.72650305,38.95446075,54.95397045,57.5233334,64.77768875,121.4829212,249.4471188,-72.64909342,35.45094368,100.3873437,116.421681,133.4487453,148.6442882,,,,,,,,,,,,
Myanmar,MMR,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,543511.5581,342338.3775,438005.4784,644171.2522,346245.8601,338241.9042,324735.7723,518585.5018,636215.2908,546796.2347,657617.3395,567789.7976,561355.546,1093226.25,617119.843,513917.2192,610754.9581,833408.4059,645658.4897,431852.5294,742710.4816,659871.1827,984360.8779,797969.8595,694428.7604,797967.0146,590864.0641,583995.7111,189705.9423,189404.3513,76980.06958,41136.79667,118036.3049,72728.74027,238603.4781,102170.2003,86263.6153,234716.1825,80667.50359,157270.6298,211661.0671,412092.038,412032.9345,,,,,,,
Middle East & North Africa (excluding high income),MNA,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,26347.3681,26651.40699,27082.53484,27542.53485,29959.43055,31507.12981,30021.50952,31738.26249,30482.74364,34198.82139,33881.39011,31518.39041,41574.11224,37569.78369,36145.95594,36140.01881,30867.07941,10803.38283,28801.56662,27329.55266,29044.86491,28875.90553,9305.835142,-1404.24587,-10385.71908,-9589.571522,-12236.00606,-27730.25955,12404.22806,14827.1404,24894.91464,13414.43381,15472.86604,9072.031314,21707.14369,-6355.287326,19567.86214,4561.822908,8469.30771,-21992.22336,-12352.38764,19611.98108,449.1288849,,,,,,,
Montenegro,MNE,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,MNG,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,1088.936768,2507.359115,3485.040498,5394.243939,6923.362115,8485.380316,9874.605809,11379.33078,13194.40249,14004.90251,16101.60184,17899.55016,19384.01251,21099.56829,22252.24879,21495.90723,23275.29568,24078.47118,27417.2659,28976.33495,31407.35479,29510.1735,31001.88568,32015.84175,33590.83958,34362.74706,38754.03303,38562.22217,27968.92031,8305.194763,28437.46813,6241.792205,30651.44648,20187.68254,6455.929976,8136.744511,16758.80899,33399.66964,24113.79859,26878.42997,2178.164925,,,,,,,,,
Northern Mariana Islands,MNP,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,15886.38166,9635.899258,10373.31008,11152.64255,10030.26565,11746.66878,10687.59493,12247.52497,13004.7575,16737.83201,14488.64638,13130.72453,14715.8795,14965.06979,12504.70928,12695.75461,12070.6863,15594.4444,12190.43462,13344.84426,17399.71303,15176.47608,21909.9943,14293.64222,15966.97469,16079.41495,14162.2366,13605.27799,278047.0894,182357.2678,191153.3619,270238.9186,228141.032,331817.0167,279349.776,324154.6646,288523.4001,303957.1634,349946.7722,292328.1408,364073.4751,363750.9375,363886.4614,,,,,,,
Mauritania,MRT,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,207.0556608,213.358071,210.6814511,239.7937596,261.6800073,257.5720796,214.8953703,231.2157373,241.1766479,288.0878233,343.9979976,250.7126671,225.2492324,237.8588565,362.7577895,359.2112324,225.0443885,132.476134,452.0159048,495.7998943,459.2208394,439.6495633,1288.177131,1380.069312,1788.223994,1853.366304,1834.792948,1861.993733,2250.766,2196.860128,3926.396856,3119.604429,1413.139769,1499.377638,1974.364075,2260.34511,1962.679008,3599.30988,1712.067988,1797.690073,2508.543,2540.250014,2543.77637,,,,,,,
